6,Länskod,Länsnamn,Kommunkod ,Kommunnamn,Tätortskod,Beteckning på tätort,Del av tätort i annan kommun: 1=Ja,Befolkning 2020-12-31,"Andel av total befolkning i kommun 2020-12-31",Landareal i hektar,Andel av total landareal kommun 
677,08,Kalmar,0885,Borgholm,0885TB105,Löttorp,,576,0.053156146179401995,439,0.006490930668217883
678,08,Kalmar,0885,Borgholm,0885TB122,Böda,,209,0.019287559985234404,221,0.0032588705796295215
679,08,Kalmar,0885,Borgholm,0885TC102,Borgholm,,4401,0.4061461794019934,968,0.014294009605689318
680,09,Gotland,0980,Gotland,0980TB101,Burgsvik,,344,0.005721508881644601,129,0.00041074018064285765
681,09,Gotland,0980,Gotland,0980TB102,Fårösund,,815,0.013555319007384738,245,0.000780382096457519
682,09,Gotland,0980,Gotland,0980TB103,Norra Visby,,670,0.011143636484598497,148,0.0004720940644272887
683,09,Gotland,0980,Gotland,0980TB104,Havdhem,,255,0.004241234781451666,96,0.00030468643048042824
684,09,Gotland,0980,Gotland,0980TB105,Hemse,,1766,0.029372629898210365,230,0.0007328392970110217
685,09,Gotland,0980,Gotland,0980TB107,Klintehamn,,1541,0.025630363914576543,305,0.0009730066839076046
686,09,Gotland,0980,Gotland,0980TB109,Lärbro,,468,0.007783913245958353,87,0.0002781381382166996
687,09,Gotland,0980,Gotland,0980TB111,Romakloster,,1374,0.022852770940057214,294,0.0009380977246039155
688,09,Gotland,0980,Gotland,0980TB113,Slite,,1481,0.024632426318940855,254,0.0008098291531540143
689,09,Gotland,0980,Gotland,0980TB114,Brissund och Själsö,,416,0.006919033996407424,224,0.0007134705991557213
690,09,Gotland,0980,Gotland,0980TB115,Stånga,,332,0.005521921362517464,125,0.00039892626396386283
691,09,Gotland,0980,Gotland,0980TB116,Tingstäde,,236,0.003925221209500366,76,0.0002428922765092023
692,09,Gotland,0980,Gotland,0980TB117,Tofta,,832,0.013838067992814848,557,0.0017780151975525826
693,09,Gotland,0980,Gotland,0980TB118,Vibble,,1810,0.030104450801676536,370,0.0011793562158764683
694,09,Gotland,0980,Gotland,0980TB120,Väskinde,,347,0.005771405761426386,45,0.00014402450148254603
695,09,Gotland,0980,Gotland,0980TB121,Västerhejde,,546,0.009081232120284746,93,0.0002974953507627792
696,09,Gotland,0980,Gotland,0980TC119,Visby,,24951,0.41499234914510014,1453,0.004635981259676173
697,10,Blekinge,1060,Olofström,1060TB101,Gränum,,254,0.019081962286830442,59,0.0015216144731572388
698,10,Blekinge,1060,Olofström,1060TB102,Jämshög,,1589,0.11937495304635264,254,0.006524199368695388
699,10,Blekinge,1060,Olofström,1060TB103,Kyrkhult,,953,0.07159492149350162,165,0.004228786474287153
700,10,Blekinge,1060,Olofström,1060TB105,Vilshult,,304,0.022838254075576592,101,0.002588128261105494
701,10,Blekinge,1060,Olofström,1060TC104,Olofström,,7777,0.5842536248215762,686,0.017604177704320278
702,10,Blekinge,1080,Karlskrona,1080TB102,Drottningskär,,502,0.007547169811320755,224,0.00214601158929328
703,10,Blekinge,1080,Karlskrona,1080TB103,Fridlevstad,,685,0.01029842892580621,110,0.0010526172408987001
704,10,Blekinge,1080,Karlskrona,1080TB104,Fågelmara,,377,0.005667894459896264,85,0.0008200409651176834
705,10,Blekinge,1080,Karlskrona,1080TB105,Gängletorp,,584,0.00877997444185522,111,0.0010599937630498015
706,10,Blekinge,1080,Karlskrona,1080TB106,Hasslö,,1689,0.025392768548447717,379,0.0036380930510379553
707,10,Blekinge,1080,Karlskrona,1080TB107,Holmsjö,,377,0.005667894459896264,120,0.0011474472772911414
708,10,Blekinge,1080,Karlskrona,1080TB108,Jämjö,,2675,0.0402164925204841,317,0.0030453046038419113
709,10,Blekinge,1080,Karlskrona,1080TB110,Kättilsmåla,,245,0.003683379688792002,59,0.0005647288859523488
710,10,Blekinge,1080,Karlskrona,1080TB111,Nättraby,,3319,0.04989851913102308,349,0.003349833145754802
711,10,Blekinge,1080,Karlskrona,1080TB112,Nävragöl,,220,0.0033075246185071037,39,0.000377818941776986
712,10,Blekinge,1080,Karlskrona,1080TB113,Ramdala,,274,0.004119371570322484,77,0.0007341366164516397
713,10,Blekinge,1080,Karlskrona,1080TB114,Rödeby,,3517,0.05287529128767947,375,0.0035999346568674987
714,10,Blekinge,1080,Karlskrona,1080TB115,Skavkulla och Skillingenäs,,881,0.013245132676839811,175,0.0016784513562488976
715,10,Blekinge,1080,Karlskrona,1080TB116,Sturkö,,1373,0.020641960460046606,687,0.006591886573837596
716,10,Blekinge,1080,Karlskrona,1080TB117,Sjuhalla,,228,0.003427798240998271,67,0.0006380854730763176
717,10,Blekinge,1080,Karlskrona,1080TB118,Spjutsbygd,,390,0.005863339096444411,63,0.0006043549106678227
718,10,Blekinge,1080,Karlskrona,1080TB119,Torhamn,,553,0.008313914154701946,238,0.002281724249103139
719,10,Blekinge,1080,Karlskrona,1080TB120,Tving,,533,0.008013230098474029,169,0.0016224991407646663
720,10,Blekinge,1080,Karlskrona,1080TB142,Färmanstorp och Skavkulla brygga*,1,187,0.0028113959257310382,50,0.00048153821494111205
721,10,Blekinge,1081,Ronneby,1080TB142,Färmanstorp och Skavkulla brygga*,1,25,0.0008511507558218712,14,0.00017031943316374106
722,10,Blekinge,1080,Karlskrona,1080TB163,Stensnäset och Trummenäs,,403,0.006058783732992558,73,0.0007046218947263813
723,10,Blekinge,1080,Karlskrona,1080TC109,Karlskrona,,36904,0.5548222205517552,2138,0.020509897057707713
724,10,Blekinge,1081,Ronneby,1081TB101,Backaryd,,374,0.012733215307095192,70,0.0008513426683022374
725,10,Blekinge,1081,Ronneby,1081TB102,Bräkne-Hoby,,1720,0.05855917200054474,246,0.0029826502983559223
726,10,Blekinge,1081,Ronneby,1081TB103,Eringsboda,,303,0.010315947160561079,77,0.0009387286322067335
727,10,Blekinge,1081,Ronneby,1081TB104,Hallabro,,244,0.008307231376821463,61,0.000740689571927906
728,10,Blekinge,1081,Ronneby,1081TB105,Johannishus,,743,0.02529620046302601,100,0.001207290166191726
729,10,Blekinge,1081,Ronneby,1081TB106,Kallinge,,4841,0.16481683235734712,539,0.006533654145631236
730,10,Blekinge,1081,Ronneby,1081TB107,"Bökenäs, Korsanäs och Kuggeboda",,464,0.015797358028053928,244,0.0029578549688943443
731,10,Blekinge,1081,Ronneby,1081TB108,Listerby,,1023,0.034829088928230965,213,0.0025843980418718705
732,10,Blekinge,1081,Ronneby,1081TB110,Ronnebyhamn,,728,0.02478551000953289,190,0.0023072987221558513
733,10,Blekinge,1081,Ronneby,1081TB111,Spjälkö och Saxemara,,471,0.016035680239684054,212,0.002564498759869959
734,10,Blekinge,1081,Ronneby,1081TC109,Ronneby,,12803,0.43589132507149664,811,0.009832414597298885
735,10,Blekinge,1082,Karlshamn,1082TB101,Hällaryd,,631,0.01947410653663354,116,0.002370427679482417
736,10,Blekinge,1082,Karlshamn,1082TB103,Mörrum,,4003,0.12354175668168632,465,0.009517344705098567
737,10,Blekinge,1082,Karlshamn,1082TB104,Svängsta,,2022,0.06240355533609036,243,0.004973346146013384
738,10,Blekinge,1082,Karlshamn,1082TB105,Horsaryd och Stilleryd,,336,0.010369730263563977,233,0.0047733578125111935
739,10,Blekinge,1082,Karlshamn,1082TB107,Åryd,,318,0.009814208999444478,75,0.001544949276318954
740,10,Blekinge,1082,Karlshamn,1082TC102,Karlshamn,,20228,0.6242824517005123,1584,0.0324295891039004
741,10,Blekinge,1083,Sölvesborg,1083TB102,Hällevik,,1525,0.08736251145737856,345,0.018620532186394787
742,10,Blekinge,1083,Sölvesborg,1083TB103,Hörvik,,823,0.04714711274060495,125,0.006731300712950128
743,10,Blekinge,1083,Sölvesborg,1083TB104,Lörby,,263,0.015066452795600366,88,0.004729329412323544
744,10,Blekinge,1083,Sölvesborg,1083TB105,Mjällby,,1365,0.07819660861594867,227,0.01225369537899496
745,10,Blekinge,1083,Sölvesborg,1083TB107,Norje,,886,0.050756186984417966,312,0.016861691561624197
746,10,Blekinge,1082,Karlshamn,1083TB108,Pukavik,1,156,0.00481451762236899,45,0.0009218273010376019
747,10,Blekinge,1083,Sölvesborg,1083TB108,Pukavik,1,189,0.010827222731439047,69,0.0037170514265480003
748,10,Blekinge,1083,Sölvesborg,1083TB111,Ysane,,218,0.012488542621448212,56,0.00300370725429994
749,10,Blekinge,1083,Sölvesborg,1083TB114,Ljungaviken,,364,0.02085242896425298,20,0.0010613769739995596
750,10,Blekinge,1083,Sölvesborg,1083TC109,Sölvesborg,,8832,0.5059578368469294,749,0.04042898999451577
751,12,Skåne,1214,Svalöv,1214TB101,Billeberga,,1064,0.07453068086298684,159,0.004112616567745031
752,12,Skåne,1214,Svalöv,1214TB102,Kågeröd,,1544,0.10815354441019893,179,0.0046241339832272755
753,12,Skåne,1214,Svalöv,1214TB103,Röstånga,,927,0.06493415522555337,137,0.0035546116718221748
754,12,Skåne,1214,Svalöv,1214TB105,Teckomatorp,,1866,0.13070888203978706,120,0.003108921356007227
755,12,Skåne,1214,Svalöv,1214TB106,Tågarp,1,454,0.03180162510507145,48,0.001248504282122642
756,12,Skåne,1282,Landskrona,1214TB106,Tågarp,1,6,0.0001295756397797214,2,0.00015025591908720645
757,12,Skåne,1214,Svalöv,1214TC104,Svalöv,,4216,0.2953208181563463,263,0.006794825255681141
758,12,Skåne,1230,Staffanstorp,1230TB101,Bergströmshusen,1,403,0.0155700652938222,28,0.002653401702232038
759,12,Skåne,1281,Lund,1230TB101,Bergströmshusen,1,0,0,1,2.8154237766628518e-05
760,12,Skåne,1230,Staffanstorp,1230TB103,Hjärup,,5675,0.21925588223930764,228,0.02136440704148477
761,12,Skåne,1230,Staffanstorp,1230TB104,Kyrkheddinge,,250,0.009658849437854963,51,0.004770228633860955
762,12,Skåne,1230,Staffanstorp,1230TB115,Nordanå,1,316,0.012208785689448673,35,0.00331406284084196
763,12,Skåne,1231,Burlöv,1230TB115,Nordanå,1,12,0.0006213753106876554,4,0.0020790363281435985
764,12,Skåne,1230,Staffanstorp,1230TC105,Staffanstorp,,16854,0.6511609937024302,889,0.0832483403190819
765,12,Skåne,1231,Burlöv,1231TB101,Burlövs egnahem,,767,0.039716238608119306,30,0.01575177091103387
766,12,Skåne,1230,Staffanstorp,1231TB102,Åkarp,1,14,0.0005408955685198779,9,0.0008662312627618251
767,12,Skåne,1231,Burlöv,1231TB102,Åkarp,1,6345,0.32855219552609777,257,0.1362202225078957
768,12,Skåne,1262,Lomma,1231TB102,Åkarp,1,0,0,1,0.00012027799002364338
769,12,Skåne,1233,Vellinge,1233TB101,Arrie,,313,0.008478938101042936,48,0.0033332398637493875
770,12,Skåne,1233,Vellinge,1233TB102,Gessie Villastad,,550,0.014899092509819856,54,0.003789128412486882
771,12,Skåne,1233,Vellinge,1233TB103,Hököpinge,,1370,0.03711228497900582,87,0.006087645961518106
772,12,Skåne,1233,Vellinge,1233TB104,Höllviken och Ljunghusen,,15598,0.4225382635784911,1288,0.09025796904147175
773,12,Skåne,1233,Vellinge,1233TB107,Skanör med Falsterbo,,7452,0.20186915887850468,589,0.04132012234233843
774,12,Skåne,1233,Vellinge,1233TB109,Västra Ingelstad,,1034,0.02801029391846133,99,0.0069721392874393
775,12,Skåne,1233,Vellinge,1233TB110,Östra Grevie,,858,0.023242584315318976,103,0.007225923228289879
776,12,Skåne,1233,Vellinge,1233TC108,Vellinge,,7075,0.1916565081945009,398,0.027882093728027347
777,12,Skåne,1256,Östra Göinge,1256TB102,Glimåkra,,1550,0.10321635479789572,208,0.00481885370692459
778,12,Skåne,1256,Östra Göinge,1256TB103,Hanaskog,,1483,0.09875474462276088,144,0.0033332391262649616
779,12,Skåne,1256,Östra Göinge,1256TB104,Hjärsås,,208,0.013850968901911167,28,0.0006520882000550416
780,12,Skåne,1256,Östra Göinge,1256TB105,Immeln,,308,0.020510088566291537,116,0.0026984533670378424
781,12,Skåne,1256,Östra Göinge,1256TB106,Knislinge,,3382,0.22521142704934408,294,0.0068024839160735475
782,12,Skåne,1256,Östra Göinge,1256TB107,Sibbhult,,1408,0.0937604048744756,158,0.003663396291453813
783,12,Skåne,1256,Östra Göinge,1256TC101,Broby,,3561,0.23713125124858495,408,0.009460999663634435
784,12,Skåne,1257,Örkelljunga,1257TB101,Eket,,434,0.041527126590756865,102,0.0031867740513864262
785,12,Skåne,1257,Örkelljunga,1257TB102,Skånes-Fagerhult,,963,0.09214429241220935,230,0.007200577078543008
786,12,Skåne,1257,Örkelljunga,1257TB103,Åsljunga,,798,0.07635632953784327,177,0.0055591419370782675
787,12,Skåne,1257,Örkelljunga,1257TC104,Örkelljunga,,5534,0.5295187063438905,868,0.027182046918640505
788,12,Skåne,1214,Svalöv,1260TB103,Ekeby,1,1,7.004763239002522e-05,4,9.700422058749005e-05
789,12,Skåne,1260,Bjuv,1260TB103,Ekeby,1,3368,0.21456329234885646,430,0.0372532116631962
790,12,Skåne,1260,Bjuv,1260TB104,Gunnarstorp,,386,0.024590686118366567,42,0.0036303220205660927
791,12,Skåne,1214,Svalöv,1260TC102,Bjuv,1,3,0.00021014289717007564,2,4.9331542091595326e-05
792,12,Skåne,1260,Bjuv,1260TC102,Bjuv,1,10908,0.6949098553863796,952,0.08257293833901531
793,12,Skåne,1261,Kävlinge,1261TB101,Järavallen,,250,0.007807620237351655,30,0.001937100449582362
794,12,Skåne,1261,Kävlinge,1261TB102,Barsebäck,,983,0.030699562773266707,64,0.004223981749081354
795,12,Skåne,1261,Kävlinge,1261TB103,Barsebäckshamn,,498,0.015552779512804498,53,0.0035017507080889404
796,12,Skåne,1261,Kävlinge,1261TB104,Dösjebro,,936,0.029231730168644596,71,0.004648710484439098
797,12,Skåne,1261,Kävlinge,1261TB105,Furulund,,4669,0.1458151155527795,288,0.018861928232119362
798,12,Skåne,1261,Kävlinge,1261TB106,Hofterup,,3986,0.12448469706433479,463,0.03040039986198989
799,12,Skåne,1261,Kävlinge,1261TB108,Lilla Harrie,1,383,0.011961274203622736,47,0.003057770087227112
800,12,Skåne,1285,Eslöv,1261TB108,Lilla Harrie,1,0,0,1,1.2505919509940957e-05
801,12,Skåne,1261,Kävlinge,1261TB109,Löddeköpinge,,6707,0.20946283572767022,413,0.027090912191723854
802,12,Skåne,1261,Kävlinge,1261TB110,Sandskogen,,730,0.022798251093066834,73,0.004792833969378023
803,12,Skåne,1261,Kävlinge,1261TB111,Västra Karaby,,273,0.008525921299188008,62,0.004052269361099778
804,12,Skåne,1261,Kävlinge,1261TC107,Kävlinge,,10030,0.3132417239225484,491,0.032191448358374994
805,12,Skåne,1262,Lomma,1262TB101,Bjärred,,9916,0.3986171410194565,510,0.09194430828671933
806,12,Skåne,1262,Lomma,1262TB102,Flädie,,244,0.00980865090850619,38,0.006936307018049709
807,12,Skåne,1262,Lomma,1262TC103,Lomma,,13772,0.5536259848850298,584,0.1052008246352575
808,12,Skåne,1263,Svedala,1263TB101,Bara,,4310,0.19016104125303332,208,0.009538488249997933
809,12,Skåne,1263,Svedala,1263TB102,Holmeja,,258,0.011383189940436796,31,0.00143888262675313
810,12,Skåne,1263,Svedala,1263TB103,Klågerup,,2278,0.10050739024928304,114,0.005221059516624363
811,12,Skåne,1263,Svedala,1263TC105,Svedala,,12918,0.5699536730641959,795,0.03649486979503984
812,12,Skåne,1264,Skurup,1264TB101,Abbekås,,851,0.053048248348086274,161,0.00831622027964074
813,12,Skåne,1264,Skurup,1264TB102,Rydsgård,,1411,0.08795661388854258,155,0.00799779339839396
814,12,Skåne,1264,Skurup,1264TB103,Skivarp,,1360,0.08477745916967959,160,0.008285147937437572
815,12,Skåne,1264,Skurup,1264TC104,Skurup,,8626,0.5377135020571001,615,0.03181911243741586
816,12,Skåne,1265,Sjöbo,1265TB101,Karups sommarby,,396,0.020399752730269935,81,0.0016508039661394193
817,12,Skåne,1265,Sjöbo,1265TB102,Bjärsjölagård,,399,0.02055429631155986,71,0.001441596069566653
818,12,Skåne,1265,Sjöbo,1265TB103,Blentarp,,1523,0.07845662476818463,253,0.005149685914666148
819,12,Skåne,1265,Sjöbo,1265TB104,Lövestad,,671,0.03456624768184628,111,0.0022657902276384118
820,12,Skåne,1265,Sjöbo,1265TB107,Sövde,,369,0.019008860498660622,75,0.0015249481946778027
821,12,Skåne,1265,Sjöbo,1265TB108,Vollsjö,,843,0.043426746342468577,148,0.0030022381363219615
822,12,Skåne,1265,Sjöbo,1265TB109,Äsperöd,,262,0.013496806099320009,36,0.0007287800499844345
823,12,Skåne,1265,Sjöbo,1265TB119,"Humlamaden och Hemmestorps björke, boke och fure",1,146,0.007521120956109623,32,0.000658693666096576
824,12,Skåne,1281,Lund,1265TB119,"Humlamaden och Hemmestorps björke, boke och fure",1,54,0.0004287722028568933,30,0.0007078598379465578
825,12,Skåne,1265,Sjöbo,1265TC105,Sjöbo,,8478,0.43674016072532457,782,0.015908214247007533
826,12,Skåne,1266,Hörby,1266TB103,Osbyholm,,307,0.019612853766051236,44,0.0010386522863731645
827,12,Skåne,1266,Hörby,1266TB104,Önneköp,,209,0.013352073085031623,57,0.0013515562908536487
828,12,Skåne,1266,Hörby,1266TC101,Hörby,,7692,0.49140739794288635,585,0.013951541883845163
829,12,Skåne,1267,Höör,1267TB101,Jularp och Sjunnerup,,336,0.019964349376114084,147,0.005074409341217275
830,12,Skåne,1267,Höör,1267TB105,Norra Rörum,,230,0.013666072489601902,49,0.001682263128944294
831,12,Skåne,1267,Höör,1267TB107,Snogeröd,,226,0.013428401663695782,35,0.0011969346807354949
832,12,Skåne,1267,Höör,1267TB109,Tjörnarp,,896,0.05323826500297089,274,0.009426101132266674
833,12,Skåne,1266,Hörby,1267TC103,Höör,1,1298,0.08292340126493324,232,0.005539971815693335
834,12,Skåne,1267,Höör,1267TC103,Höör,1,11678,0.6938799762329174,1432,0.04929218703638303
835,12,Skåne,1270,Tomelilla,1270TB101,Brösarp,,742,0.054307253165483425,97,0.002455863648312156
836,12,Skåne,1270,Tomelilla,1270TB102,Lunnarp,,326,0.023860060016101883,53,0.001346462059340367
837,12,Skåne,1270,Tomelilla,1270TB103,Onslunda,,509,0.03725389738710386,58,0.0014711788960628217
838,12,Skåne,1270,Tomelilla,1270TB104,Skåne-Tranås,,248,0.018151211300592843,73,0.001854427498206517
839,12,Skåne,1270,Tomelilla,1270TB105,Smedstorp,,385,0.028178291736807436,84,0.0021317816831646916
840,12,Skåne,1270,Tomelilla,1270TB106,Spjutstorp,,202,0.01478445436580546,40,0.0010113982451767866
841,12,Skåne,1270,Tomelilla,1270TC107,Tomelilla,,7239,0.5298250750201273,654,0.016512670791236035
842,12,Skåne,1272,Bromölla,1272TB103,Gualöv,,512,0.04012853671917862,94,0.00575783099617556
843,12,Skåne,1272,Bromölla,1272TB104,Nymölla,,273,0.021396661180343286,161,0.009917764696038235
844,12,Skåne,1272,Bromölla,1272TB105,Näsum,,1314,0.1029861274394545,249,0.015345934625209803
845,10,Blekinge,1083,Sölvesborg,1272TB106,Valje,1,70,0.004010082493125573,17,0.0009313153951453752
846,12,Skåne,1272,Bromölla,1272TB106,Valje,1,999,0.07829767223136609,148,0.009092212317945336
847,12,Skåne,1272,Bromölla,1272TC101,Bromölla,,8092,0.6342189826788933,636,0.0391000383920617
848,12,Skåne,1273,Osby,1273TB102,Killeberg,,631,0.04781027428398242,118,0.002042921072063791
849,12,Skåne,1273,Osby,1273TB103,Lönsboda,,1946,0.14744658281557813,269,0.004678476120812294
850,12,Skåne,1273,Osby,1273TC104,Osby,,7758,0.5878163358084558,935,0.0162545595251836
851,12,Skåne,1275,Perstorp,1275TC101,Perstorp,,6091,0.8147405029427501,572,0.03599667601537344
852,12,Skåne,1276,Klippan,1276TB102,Klippans bruk,,364,0.020520915548539857,59,0.0015836529559582065
853,12,Skåne,1276,Klippan,1276TB103,Ljungbyhed,,2192,0.12357650242417409,356,0.00949898402087266
854,12,Skåne,1276,Klippan,1276TB105,Östra Ljungby,,1876,0.10576164167324388,225,0.006017829398334624
855,12,Skåne,1276,Klippan,1276TC101,Klippan,,8874,0.5002818807080843,546,0.014583314964216961
856,12,Skåne,1277,Åstorp,1277TB101,Björnås,,873,0.054348502770341776,98,0.010573545480042754
857,12,Skåne,1277,Åstorp,1277TB102,Hyllinge,,2421,0.15071904376517462,180,0.01949864042302282
858,12,Skåne,1277,Åstorp,1277TB103,Kvidinge,,1972,0.1227666064869576,186,0.020193535322470434
859,12,Skåne,1260,Bjuv,1277TC104,Åstorp,1,0,0,2,0.00017418302382437038
860,12,Skåne,1277,Åstorp,1277TC104,Åstorp,1,9698,0.6037477432609102,679,0.07351494235198695
861,12,Skåne,1292,Ängelholm,1277TC104,Åstorp,1,5,0.00011652295502213937,5,0.00011010359022416242
862,12,Skåne,1278,Båstad,1278TB102,Förslöv,,2306,0.1496139622396678,238,0.01096328069292975
863,12,Skåne,1278,Båstad,1278TB103,Grevie,,979,0.06351780964121197,194,0.008949006797005558
864,12,Skåne,1278,Båstad,1278TB104,Torekov,,1091,0.07078440277687666,443,0.020413909816689054
865,12,Skåne,1278,Båstad,1278TB105,Västra Karup,,594,0.03853889573736456,152,0.007017369306425371
866,12,Skåne,1278,Båstad,1278TB106,Östra Karup,1,892,0.05787322390190099,179,0.008232179740169768
867,13,Halland,1381,Laholm,1278TB106,Östra Karup,1,4,0.00015404166827126737,3,3.7153282016762314e-05
868,12,Skåne,1278,Båstad,1278TC101,Båstad,1,5704,0.3700772075520664,820,0.03775373614204986
869,13,Halland,1381,Laholm,1278TC101,Båstad,1,0,0,1,1.397301500849378e-05
870,12,Skåne,1280,Malmö,1280TB101,Bunkeflostrand,,15212,0.043719050780430466,502,0.03197236521095325
