,Distriktskod,Distrikt,Antal områden,Forsamlingskod,Församling,Andel församling
2342,214034.0,Hed,,190402,Skinnskatteberg med Hed och Gunnilbo,100
2343,214035.0,Odensvi,,198301,Köpingsbygden,100
2344,214036.0,Sura,,190701,Sura-Ramnäs,99.98
2345,214037.0,Lillhärad,,198009,Dingtuna-Lillhärad,99.9899999999999
2346,214038.0,Skerike,,198022,Skerike,99.8499999999999
2347,214039.0,Gideonsberg,,198023,Önsta,1.87
2348,214039.0,Gideonsberg,,198025,Gideonsberg,98.0199999999999
2349,214040.0,Önsta,,198023,Önsta,99.9599999999999
2350,214041.0,Badelunda,,198003,Västerås Badelunda,99.73
2351,214042.0,Hubbo,,198016,Tillberga,99.9899999999999
2352,214043.0,Tillberga,,198016,Tillberga,100
2353,214044.0,Tortuna,,198016,Tillberga,100
2354,214045.0,Björksta,,198011,Kungsåra,100
2355,214046.0,Ramsberg,,188502,Linde bergslag,100
2356,214047.0,Gunnilbo,,190402,Skinnskatteberg med Hed och Gunnilbo,99.98
2357,214048.0,Skultuna,,198007,Norrbo,100
2358,214049.0,Haraker,,198007,Norrbo,99.9899999999999
2359,214050.0,Romfartuna,,198007,Norrbo,100
2360,214051.0,Sevalla,,198016,Tillberga,100
2361,214052.0,Hällefors,,186301,Hällefors-Hjulsjö,99.9899999999999
2362,214053.0,Hjulsjö,,186301,Hällefors-Hjulsjö,99.9399999999999
2363,214054.0,Skinnskatteberg,,190402,Skinnskatteberg med Hed och Gunnilbo,100
2364,214055.0,Ramnäs,,190701,Sura-Ramnäs,100
2365,214056.0,Fläckebo,,198102,Västerfärnebo-Fläckebo,100
2366,214057.0,Kumla,,198007,Norrbo,0.74
2367,214057.0,Kumla,,198106,Kumla,99.0799999999999
2368,214058.0,Ljusnarsberg,,186401,Ljusnarsberg,100
2369,214059.0,Västanfors,,198201,Västanfors-Västervåla,100
2370,214060.0,Västervåla,,198201,Västanfors-Västervåla,100
2371,214061.0,Västerfärnebo,,198102,Västerfärnebo-Fläckebo,99.9599999999999
2372,214062.0,Kila,,198107,Kila,99.6299999999999
2373,214063.0,Sala,,198101,Sala,100
2374,214064.0,Grängesberg,,208503,Gränge-Säfsnäs,99.9899999999999
2375,214065.0,Karbenning,,196201,Norberg-Karbenning,100
2376,214066.0,Norberg,,196201,Norberg-Karbenning,99.59
2377,214067.0,Möklinta,,198108,Möklinta,100
2378,215001.0,Ekerö,,012503,Ekerö,100
2379,215002.0,Lovö,,012504,Lovö,100
2380,215003.0,Essinge,,018019,Västermalm,100
2381,215004.0,Ingarö,,012006,Gustavsberg-Ingarö,99.9599999999999
2382,215005.0,Djurö,,012003,"Djurö, Möja och Nämdö",100
2383,215006.0,Adelsö,,012501,Adelsö-Munsö,100
2384,215007.0,Munsö,,012501,Adelsö-Munsö,100
2385,215008.0,Färingsö,,012509,Färingsö,100
2386,215009.0,Hässelby,,018038,Hässelby,99.98
2387,215010.0,Viksjö,,012304,Järfälla,99.9699999999999
2388,215011.0,Vällingby,,018031,Vällingby,99.9699999999999
2389,215012.0,Västerled,,018029,Västerled,99.9899999999999
2390,215013.0,Bromma,,018027,Bromma,99.9
2391,215014.0,Spånga,,018041,Spånga-Kista,100
2392,215015.0,Barkarby,,012304,Järfälla,99.9899999999999
2393,215016.0,Sundbyberg,,018301,Sundbyberg,99.84
2394,215017.0,Kista,,018041,Spånga-Kista,99.92
2395,215018.0,Stockholms Sankt Göran,,018019,Västermalm,99.98
2396,215019.0,Kungsholmen,,018014,Högalid,4.13
2397,215019.0,Kungsholmen,,018019,Västermalm,95.5199999999999
2398,215020.0,Stockholms domkyrkodistrikt,,018015,Katarina,0.61
2399,215020.0,Stockholms domkyrkodistrikt,,018011,Oscar,1.44
2400,215020.0,Stockholms domkyrkodistrikt,,018001,Stockholms domkyrkoförsamling,97.9399999999999
2401,215021.0,Stockholms Sankt Matteus,,018007,S:t Matteus,100
2402,215022.0,Stockholms Gustav Vasa,,018006,Gustav Vasa,100.01
2403,215023.0,Stockholms Adolf Fredrik,,018005,Adolf Fredrik,100
2404,215024.0,Råsunda,,018401,Solna,100
2405,215025.0,Stockholms Sankt Johannes,,018004,S:t Johannes,100
2406,215026.0,Stockholms Hedvig Eleonora,,018010,Hedvig Eleonora,100
2407,215027.0,Stockholms Oscar,,018011,Oscar,99.7699999999999
2408,215028.0,Stockholms Engelbrekt,,018601,Lidingö,0.59
2409,215028.0,Stockholms Engelbrekt,,016201,Danderyd,2.29
2410,215028.0,Stockholms Engelbrekt,,018009,Engelbrekt,97.12
2411,215029.0,Solna,,018401,Solna,99.98
2412,215030.0,Danderyd,,016201,Danderyd,99.98
2413,215031.0,Lidingö,,018601,Lidingö,99.7199999999999
2414,215032.0,Boo,,018203,Boo,99.8299999999999
2415,215033.0,Vaxholm,,018601,Lidingö,2.19
2416,215033.0,Vaxholm,,018701,Vaxholm,97.75
2417,215034.0,Gustavsberg,,012006,Gustavsberg-Ingarö,99.9899999999999
2418,215035.0,Värmdö,,012001,Värmdö,99.9699999999999
2419,215036.0,Kungs-Husby,,038114,Veckholm,100
2420,215037.0,Torsvi,,038114,Veckholm,100
2421,215038.0,Veckholm,2.0,038114,Veckholm,100
2422,,,,038114,Veckholm,100
2423,215039.0,Låssa,,013901,Bro,100
2424,215040.0,Kungsängen-Västra Ryd,,013903,Kungsängen-Västra Ryd,100
2425,215041.0,Kallhäll,,012304,Järfälla,100
2426,215042.0,Jakobsberg,,012304,Järfälla,100
2427,215043.0,Sollentuna,,018041,Spånga-Kista,0.56
2428,215043.0,Sollentuna,,016301,Sollentuna,99.43
2429,215044.0,Fresta,,011403,Fresta,99.93
2430,215045.0,Täby,,016001,Täby,99.89
2431,215046.0,Österåker-Östra Ryd,,011702,Österåker-Östra Ryd,99.7999999999999
2432,215047.0,Möja,,012003,"Djurö, Möja och Nämdö",100
2433,215048.0,Teda,,038105,Tillinge och Södra Åsunda,100
2434,215049.0,Enköpings-Näs,,038105,Tillinge och Södra Åsunda,100
2435,215050.0,Svinnegarn,,038105,Tillinge och Södra Åsunda,100
2436,215051.0,Vallby,,038111,Boglösa,99.9699999999999
2437,215052.0,Lillkyrka,2.0,038111,Boglösa,100
2438,,,,038111,Boglösa,100
2439,215053.0,Boglösa,,038111,Boglösa,100
2440,215054.0,Villberga,,038117,Villberga,100
2441,215055.0,Hacksta,,038117,Villberga,100
2442,215056.0,Löt,,038117,Villberga,100
2443,215057.0,Kalmar,,030501,Kalmar-Yttergran,99.9899999999999
2444,215058.0,Bro,,030501,Kalmar-Yttergran,2.56
2445,215058.0,Bro,,013901,Bro,97.4399999999999
2446,215059.0,Yttergran,,030501,Kalmar-Yttergran,100
2447,215060.0,Håbo-Tibble,,013901,Bro,100
2448,215061.0,Ed,,011401,Ed,99.9899999999999
2449,215062.0,Hammarby,,011402,Hammarby,99.95
2450,215063.0,Norrsunda-Skånela,,019108,Norrsunda,99.5499999999999
2451,215064.0,Vallentuna,,011501,Vallentuna,99.95
2452,215065.0,Angarn,,011507,Össeby,99.9899999999999
2453,215066.0,Vada,,011507,Össeby,99.9899999999999
2454,215067.0,Össeby-Garn,,011507,Össeby,99.98
2455,215068.0,Roslags-Kulla och Ljusterö,,011703,Ljusterö-Kulla,100
2456,215069.0,Bred,,038107,Sparrsätra-Bred,99.9899999999999
2457,215070.0,Sparrsätra,,038105,Tillinge och Södra Åsunda,1.44
2458,215070.0,Sparrsätra,,038107,Sparrsätra-Bred,98.56
2459,215071.0,Tillinge,,038105,Tillinge och Södra Åsunda,100
2460,215072.0,Enköping,,038101,Enköping,99.84
2461,215073.0,Härkeberga,,038117,Villberga,100
2462,215074.0,Litslena,,038117,Villberga,100
2463,215075.0,Husby-Sjutolft,,038117,Villberga,100
2464,215076.0,Övergran,,030503,Övergran,99.9899999999999
2465,215077.0,Hjälsta,,038130,Lagunda,100
2466,215078.0,Kulla,,038130,Lagunda,100
2467,215079.0,Håtuna,,013901,Bro,100
2468,215080.0,Sigtuna Sankt Per,,019101,Sigtuna,100
2469,215081.0,Häggeby,,030504,Häggeby,100
2470,215082.0,Sigtuna,,019101,Sigtuna,100
2471,215083.0,Sigtuna Sankt Olof,,019112,Valsta,2.52
2472,215083.0,Sigtuna Sankt Olof,,019101,Sigtuna,97.4699999999999
2473,215084.0,Valsta,,019106,Husby-Ärlinghundra,6.21
2474,215084.0,Valsta,,019112,Valsta,93.79
2475,215085.0,Haga,,019101,Sigtuna,99.9899999999999
2476,215086.0,Husby-Ärlinghundra och Odensala,,019112,Valsta,0.81
2477,215086.0,Husby-Ärlinghundra och Odensala,,019101,Sigtuna,2.39
2478,215086.0,Husby-Ärlinghundra och Odensala,,019106,Husby-Ärlinghundra,96.7999999999999
2479,215087.0,Markim,,011501,Vallentuna,100
2480,215088.0,Orkesta,,011501,Vallentuna,100
2481,215089.0,Frösunda,,011501,Vallentuna,99.9899999999999
2482,215090.0,Kårsta,,011507,Össeby,100
2483,215091.0,Riala,,018826,Riala,99.9899999999999
2484,215092.0,Rö,,018812,"Husby, Skederid och Rö",100
2485,215093.0,Länna,,018825,Länna,100
2486,215094.0,Blidö,,018824,Blidö,100
2487,215095.0,Simtuna,,038131,Fjärdhundra,100
2488,215096.0,Frösthult,,038131,Fjärdhundra,99.6099999999999
2489,215097.0,Härnevi,,038131,Fjärdhundra,100
2490,215098.0,Torstuna,,038131,Fjärdhundra,100
2491,215099.0,Långtora,,038130,Lagunda,100
2492,215100.0,Biskopskulla,,038130,Lagunda,100
2493,215101.0,Fröslunda,,038130,Lagunda,100
2494,215102.0,Nysätra,,038130,Lagunda,100
2495,215103.0,Giresta,,038130,Lagunda,100
2496,215104.0,Fittja,,038130,Lagunda,100
2497,215105.0,Gryta,,038130,Lagunda,99.9899999999999
2498,215106.0,Balingsta,,038009,Balingsta,100
2499,215107.0,Holm,,038130,Lagunda,100
2500,215108.0,Skokloster,,030505,Skokloster,99.89
2501,215109.0,Västeråker,,038010,Västeråker,100
2502,215110.0,Dalby,,038011,Dalby,100
2503,215111.0,Vassunda,,033006,Vassunda,99.95
2504,215112.0,Knivsta,,033001,Knivsta,99.9399999999999
2505,215113.0,Alsike,,033005,Alsike,99.7399999999999
2506,215114.0,Östuna,,033002,Östuna,99.93
2507,215115.0,Skepptuna,,019109,Skepptuna,99.9099999999999
2508,215116.0,Husby-Långhundra,,033003,Husby-Långhundra,99.9899999999999
2509,215117.0,Gottröra,,018814,Gottröra,100
2510,215118.0,Närtuna,,018815,Närtuna,99.9899999999999
2511,215119.0,Rimbo,,018810,Rimbo,100
2512,215120.0,Skederid,,018812,"Husby, Skederid och Rö",100
2513,215121.0,Husby-Sjuhundra,,018812,"Husby, Skederid och Rö",99.9899999999999
2514,215122.0,Frötuna,,018823,Frötuna,99.9899999999999
2515,215123.0,Rådmansö,,018822,Rådmansö,100
2516,215124.0,Tärna,,038131,Fjärdhundra,0.94
2517,215124.0,Tärna,,198105,Tärna,99.06
2518,215125.0,Altuna,,038131,Fjärdhundra,100
2519,215126.0,Österunda,,038131,Fjärdhundra,99.98
2520,215127.0,Skogs-Tibble,,038014,Norra Hagunda,100
2521,215128.0,Hagby,2.0,038007,Hagby,100
2522,,,,038007,Hagby,100
2523,215129.0,Ramsta,,038008,Ramsta,100
2524,215130.0,Vänge,,038014,Norra Hagunda,99.98
2525,215131.0,Uppsala-Näs,,038012,Uppsala-Näs,100
2526,215132.0,Gottsunda,,038038,Gottsunda,99.92
2527,215133.0,Läby,,038014,Norra Hagunda,99.9899999999999
2528,215134.0,Uppsala Helga Trefaldighet,,038002,Helga Trefaldighet,100
2529,215135.0,Uppsala domkyrkodistrikt,,038001,Uppsala domkyrkoförsamling,100
2530,215136.0,Danmark,,038005,Danmark-Funbo,99.9899999999999
2531,215137.0,Lagga,,038005,Danmark-Funbo,1.33
2532,215137.0,Lagga,,033004,Lagga,98.67
2533,215138.0,Funbo,,038005,Danmark-Funbo,100
2534,215139.0,Fasterna,,018814,Gottröra,13.46
2535,215139.0,Fasterna,,018809,Fasterna,86.54
2536,215140.0,Lohärad,,018817,Lohärad,99.9899999999999
2537,215141.0,Malsta,,018801,Norrtälje-Malsta,100
2538,215142.0,Norrtälje,,018801,Norrtälje-Malsta,99.98
2539,215143.0,Estuna,,018818,Estuna och Söderby-Karl,100
2540,215144.0,Roslags-Bro,,018820,Roslagsbro-Vätö,100
2541,215145.0,Vätö,,018803,Väddö och Björkö-Arholma,1.49
2542,215145.0,Vätö,,018820,Roslagsbro-Vätö,98.51
2543,215146.0,Norrby,,198104,Norrby,99.9599999999999
2544,215147.0,Västerlövsta,,033101,Västerlövsta,99.64
2545,215148.0,Vittinge,,033104,Vittinge,100
2546,215149.0,Åland,,038014,Norra Hagunda,100
2547,215150.0,Järlåsa,,038014,Norra Hagunda,99.6099999999999
2548,215151.0,Jumkil,,038021,Bälingebygden,100
2549,215152.0,Börje,,038021,Bälingebygden,100
2550,215153.0,Åkerby,4.0,038021,Bälingebygden,100
2551,,,,038021,Bälingebygden,100
2552,,,,038021,Bälingebygden,100
2553,,,,038021,Bälingebygden,100
2554,215154.0,Gamla Uppsala,,038025,Ärentuna,18.8
2555,215154.0,Gamla Uppsala,,038003,Gamla Uppsala,81.2
2556,215155.0,Vaksala,,038004,Vaksala,100
2557,215156.0,Rasbo,,038041,Rasbo,100
2558,215157.0,Almunge,,038031,Almunge,100
2559,215158.0,Knutby,,038028,Knutby-Bladåker,99.9599999999999
2560,215159.0,Edsbro,,018808,Edsbro-Ununge,100
2561,215160.0,Ununge,,018808,Edsbro-Ununge,99.7199999999999
2562,215161.0,Söderby-Karl,,018818,Estuna och Söderby-Karl,99.9899999999999
2563,215162.0,Björkö-Arholma,,018803,Väddö och Björkö-Arholma,100
2564,215163.0,Huddunge,,033102,Huddunge,100
2565,215164.0,Bälinge,,038021,Bälingebygden,99.89
2566,215164.0,Bälinge,,038021,Bälingebygden,100
2567,215165.0,Skuttunge,2.0,033107,Harbo,1.67
2568,,,,038021,Bälingebygden,47.85
2569,,,,038022,Skuttunge,50.4799999999999
2570,,,,038022,Skuttunge,99.9399999999999
2571,215166.0,Ärentuna,,038025,Ärentuna,100
2572,215167.0,Lena,,038024,Lena,100
2573,215168.0,Rasbokil,,038042,Rasbokil,100
2574,215169.0,Stavby,,038039,Stavby,100
2575,215170.0,Tuna,,038040,Tuna,99.95
2576,215171.0,Faringe,,038030,Faringe,100
2577,215172.0,Bladåker,,038028,Knutby-Bladåker,99.9899999999999
2578,215173.0,Väddö,,018803,Väddö och Björkö-Arholma,100
2579,215174.0,Enåker,,033105,Nora,8.03999999999999
2580,215174.0,Enåker,,033103,Enåker,91.9099999999999
2581,215175.0,Harbo,,033102,Huddunge,2.18
2582,215175.0,Harbo,,033107,Harbo,97.3799999999999
2583,215176.0,Björklinge,,038026,Björklinge,99.8599999999999
2584,215177.0,Viksta,2.0,038027,Viksta,99.76
2585,,,,038027,Viksta,100
2586,215178.0,Tensta,,038024,Lena,1.92
2587,215178.0,Tensta,,038023,Tensta,97.5799999999999
2588,215179.0,Alunda,,038209,Alunda,100
2589,215180.0,Ekeby,,038210,Ekeby,99.68
2590,215181.0,Edebo,,018805,Häverö-Edebo-Singö,100
2591,215182.0,Häverö,,018805,Häverö-Edebo-Singö,100
2592,215183.0,Nora,,033105,Nora,100
2593,215184.0,Östervåla,,033106,Östervåla,99.9899999999999
2594,215185.0,Vendel,,036003,Vendel-Tegelsmora,100
2595,215186.0,Dannemora,,038213,Dannemorabygden,99.9899999999999
2596,215187.0,Morkarla,,038213,Dannemorabygden,100
2597,215188.0,Hökhuvud,,038211,Skäfthammar-Hökhuvud,100
2598,215189.0,Skäfthammar,,038211,Skäfthammar-Hökhuvud,100
2599,215190.0,Harg,,038204,Frösåker,100
2600,215191.0,Singö,,038207,Öregrund-Gräsö,9.59
2601,215191.0,Singö,,018805,Häverö-Edebo-Singö,90.4099999999999
2602,215192.0,Tierp,2.0,036005,Tierp-Söderfors,99.92
2603,,,,036005,Tierp-Söderfors,100
2604,215193.0,Tegelsmora,,036003,Vendel-Tegelsmora,100
2605,215194.0,Film,,038213,Dannemorabygden,100
2606,215195.0,Valö,,038204,Frösåker,100
2607,215196.0,Östhammar,,038204,Frösåker,100
2608,215197.0,Börstil,,038207,Öregrund-Gräsö,0.5
2609,215197.0,Börstil,,038204,Frösåker,99.5
2610,215198.0,Söderfors,,036005,Tierp-Söderfors,100
2611,215199.0,Tolfta,,036001,Tolfta,99.9899999999999
2612,215200.0,Österlövsta,,036008,Hållnäs-Österlövsta,100
2613,215201.0,Forsmark,,038204,Frösåker,100
2614,215202.0,Öregrund,,038207,Öregrund-Gräsö,100
2615,215203.0,Gräsö,,038207,Öregrund-Gräsö,100
2616,215204.0,Älvkarleby,,031902,Älvkarleby-Skutskär,100
2617,215205.0,Västland,,036007,Västland,99.9899999999999
2618,215206.0,Hållnäs,,036008,Hållnäs-Österlövsta,100
2619,215207.0,Skutskär,,031902,Älvkarleby-Skutskär,99.98
2620,217001.0,Söderbärke,,206102,Söderbärke,100
2621,217002.0,Säfsnäs,,208503,Gränge-Säfsnäs,99.9899999999999
2622,217003.0,Ludvika,,208503,Gränge-Säfsnäs,1.65
2623,217003.0,Ludvika,,208501,Ludvika,98.3299999999999
2624,217004.0,Norrbärke,,206101,Norrbärke,100
2625,217005.0,Avesta,,208401,Avesta,99.89
2626,217006.0,Grangärde,,208503,Gränge-Säfsnäs,100
2627,217007.0,Grytnäs,,208406,Grytnäs,99.95
2628,217008.0,Folkärna,,208406,Grytnäs,0.63
2629,217008.0,Folkärna,,208404,Folkärna,99.3599999999999
2630,217009.0,Silvberg,,208201,Säterbygden,100
2631,217010.0,Säter,,208201,Säterbygden,100
2632,217011.0,Hedemora,,208301,Hedemora-Garpenberg,100
2633,217012.0,Garpenberg,,208301,Hedemora-Garpenberg,99.9899999999999
2634,217013.0,By,,208403,By,99.9899999999999
2635,217014.0,Äppelbo,,202101,Järna med Nås och Äppelbo,99.9899999999999
2636,217015.0,Nås,,202101,Järna med Nås och Äppelbo,99.9399999999999
2637,217016.0,Floda,,202603,Floda,99.9899999999999
2638,217017.0,Gustafs,3.0,208201,Säterbygden,99.9899999999999
2639,,,,208201,Säterbygden,100
2640,,,,208201,Säterbygden,100
2641,217018.0,Malung,,202302,Malung,100
2642,217019.0,Järna,,202101,Järna med Nås och Äppelbo,100
2643,217020.0,Gagnef,,202602,Gagnef,99.9899999999999
2644,217021.0,Mockfjärd,3.0,202601,Mockfjärd,100
2645,,,,202602,Gagnef,100
2646,,,,202602,Gagnef,100
2647,217022.0,Stora Tuna,,208102,Stora Tuna,99.98
2648,217023.0,Torsång,2.0,208103,Torsång,99.9899999999999
2649,,,,208103,Torsång,100
2650,217024.0,Stora Skedvi,,208201,Säterbygden,100
2651,217025.0,Husby,,208303,Husby,99.92
2652,217026.0,Djura,3.0,202902,Djura,99.9
2653,,,,202901,Leksand,99.9899999999999
2654,,,,202901,Leksand,100
2655,217027.0,Aspeboda,,208004,Aspeboda,99.62
2656,217028.0,Falu Kristine,,208001,Falu Kristine,99.98
2657,217029.0,Vika,,208006,Vika-Hosjö,100
2658,217030.0,Hosjö,,208006,Vika-Hosjö,99.98
2659,217031.0,Ål,,202903,Ål,99.89
2660,217032.0,Stora Kopparberg,,208003,Stora Kopparberg,100
2661,217033.0,Grycksbo,,202903,Ål,0.53
2662,217033.0,Grycksbo,,208002,Grycksbo,99.45
2663,217034.0,Sundborn,,208007,Sundborn,99.9899999999999
2664,217035.0,Siljansnäs,2.0,202904,Siljansnäs,99.31
2665,,,,202904,Siljansnäs,100
2666,217036.0,Leksand,,208011,Bjursås,0.6
2667,217036.0,Leksand,,202904,Siljansnäs,3.26
2668,217036.0,Leksand,,202901,Leksand,95.6299999999999
2669,217037.0,Bjursås,2.0,202903,Ål,0.71
2670,,,,208011,Bjursås,99.2699999999999
2671,,,,208011,Bjursås,99.75
2672,217038.0,Venjan,,206201,Mora,100
2673,217039.0,Sollerön,,206201,Mora,100
2674,217040.0,Svärdsjö,,208008,Svärdsjö,100
2675,217041.0,Enviken,,208010,Enviken,100
2676,217042.0,Lima,,202303,Lima-Transtrand,100
2677,217043.0,Mora,3.0,206201,Mora,100
2678,,,,206201,Mora,100
2679,,,,206201,Mora,100
2680,217044.0,Boda,3.0,203103,Boda,99.98
2681,,,,203103,Boda,100
2682,,,,203103,Boda,100
2683,217045.0,Rättvik,,203103,Boda,6.07
2684,217045.0,Rättvik,,203101,Rättvik,93.93
2685,217046.0,Våmhus,3.0,206201,Mora,100
2686,,,,206201,Mora,100
2687,,,,206201,Mora,100
2688,217047.0,Transtrand,,202303,Lima-Transtrand,100
2689,217048.0,Orsa,,203402,Orsa,100
2690,217049.0,Ore,,203104,Ore,100
2691,217050.0,Älvdalen,,203902,Älvdalen,100
2692,217051.0,Särna,,203905,Idre-Särna,99.9899999999999
2693,217052.0,Hamra,,216103,Los-Hamra,100
2694,217053.0,Idre,,203905,Idre-Särna,99.9899999999999
2695,316001.0,Österfärnebo,,218104,Årsunda-Österfärnebo,99.9899999999999
2696,316002.0,Hedesunda,,218004,Hedesunda,100
2697,316003.0,Torsåker,,210402,Torsåker,100
2698,316004.0,Årsunda,,218104,Årsunda-Österfärnebo,100
2699,316005.0,Hofors,,210401,Hofors,100
2700,316006.0,Ovansjö,,218102,Ovansjö,99.8299999999999
2701,316007.0,Sandviken,,218101,Sandviken,99.9
2702,316008.0,Valbo,,218006,Valbo,99.9599999999999
2703,316009.0,Gävle Tomas,,218001,Gävle Heliga Trefaldighet,100
2704,316010.0,Gävle Staffan,,218002,Gävle Staffan,99.98
2705,316011.0,Bomhus,,218009,Bomhus,100
2706,316012.0,Järbo,,218103,Järbo,99.9899999999999
2707,316013.0,Gävle Maria,,218008,Gävle Maria,100
2708,316014.0,Gävle Heliga Trefaldighet,,218001,Gävle Heliga Trefaldighet,100
2709,316015.0,Hille,,218005,Hille,99.93
2710,316016.0,Åmot,,210102,Ockelbo,100
2711,316017.0,Ockelbo,,210102,Ockelbo,100
2712,316018.0,Hamrånge,,218003,Hamrånge,99.9899999999999
2713,318001.0,Lingbo,,210102,Ockelbo,100
2714,318002.0,Skog,,218203,Skog,99.84
2715,318003.0,Bollnäs,,218303,Bollnäs,99.98
2716,318004.0,Hanebo,,218306,Hanebo-Segersta,99.9399999999999
2717,318005.0,Ljusne,,218201,Söderhamn,0.8
2718,318005.0,Ljusne,,218204,Ljusne,99.2
2719,318006.0,Alfta,,212101,Alfta-Ovanåker,100
2720,318007.0,Segersta,,218306,Hanebo-Segersta,100
2721,318008.0,Bergvik,,218206,Mo-Bergvik,100
2722,318009.0,Mo,,218206,Mo-Bergvik,100
2723,318010.0,Söderala,,218205,Söderala,99.5499999999999
2724,318011.0,Sandarne,,218202,Sandarne,99.9899999999999
2725,318012.0,Söderhamn,3.0,218201,Söderhamn,99.8599999999999
2726,,,,218201,Söderhamn,99.9399999999999
2727,,,,218201,Söderhamn,100
2728,318013.0,Voxna,,212101,Alfta-Ovanåker,100
2729,318014.0,Rengsjö,,218303,Bollnäs,0.79
2730,318014.0,Rengsjö,,218304,Rengsjö,99.2099999999999
2731,318015.0,Norrala,,218209,Norrala-Trönö,99.8599999999999
2732,318016.0,Ovanåker,,212101,Alfta-Ovanåker,100
2733,318017.0,Trönö,,218209,Norrala-Trönö,100
2734,318018.0,Undersvik,,218309,Arbrå-Undersvik,99.95
2735,318019.0,Arbrå,,218309,Arbrå-Undersvik,99.9399999999999
2736,318020.0,Enånger,,218405,Enånger-Njutånger,100
2737,318021.0,Hudiksvall,2.0,218405,Enånger-Njutånger,2.76
2738,,,,218401,Hudiksvallsbygden,97.2399999999999
2739,,,,218401,Hudiksvallsbygden,100
2740,318022.0,Järvsö,,216107,Järvsö,100
2741,318023.0,Njutånger,,218405,Enånger-Njutånger,99.9599999999999
2742,318024.0,Idenor,,218401,Hudiksvallsbygden,100
2743,318025.0,Los,,216103,Los-Hamra,99.9899999999999
2744,318026.0,Forsa,,218411,Forsa-Hög,100
2745,318027.0,Hälsingtuna,,218401,Hudiksvallsbygden,100
2746,318028.0,Rogsta,,218401,Hudiksvallsbygden,100
2747,318029.0,Färila,,216104,Färila-Kårböle,99.9699999999999
2748,318030.0,Delsbo,,218408,Delsbo,99.9699999999999
2749,318031.0,Hög,,218411,Forsa-Hög,99.93
2750,318032.0,Ängersjö,,236109,"Ytterhogdal, Överhogdal och Ängersjö",99.9899999999999
2751,318033.0,Norrbo,,218409,Bjuråker-Norrbo,100
2752,318034.0,Ilsbo,,213205,Bergsjö,100
2753,318035.0,Harmånger,,213202,Harmånger-Jättendal,100
2754,318036.0,Kårböle,,216104,Färila-Kårböle,100
2755,318037.0,Ljusdal,2.0,216101,Ljusdal-Ramsjö,100
2756,,,,216104,Färila-Kårböle,100
2757,318038.0,Bjuråker,,218408,Delsbo,2.53
2758,318038.0,Bjuråker,,218409,Bjuråker-Norrbo,97.4699999999999
2759,318039.0,Bergsjö,,213205,Bergsjö,100
2760,318040.0,Jättendal,,213202,Harmånger-Jättendal,99.9699999999999
2761,318041.0,Gnarp,,213204,Gnarp,99.9899999999999
2762,318042.0,Ytterhogdal,,236109,"Ytterhogdal, Överhogdal och Ängersjö",100
2763,318043.0,Ramsjö,2.0,216101,Ljusdal-Ramsjö,100
2764,,,,216101,Ljusdal-Ramsjö,100
2765,318044.0,Hassela,,213205,Bergsjö,99.98
2766,319001.0,Lillhärdal,,236101,Svegsbygden,100
2767,319002.0,Sveg,,236101,Svegsbygden,100
2768,319003.0,Älvros,,236101,Svegsbygden,99.9399999999999
2769,319004.0,Linsell,,236101,Svegsbygden,100
2770,319005.0,Överhogdal,,236109,"Ytterhogdal, Överhogdal och Ängersjö",100
2771,319006.0,Tännäs,,236107,Tännäs-Ljusnedal,100
2772,319007.0,Hede,,236105,Hedebygden,100
2773,319008.0,Vemdalen,,236105,Hedebygden,100
2774,319009.0,Ljusnedal,,236107,Tännäs-Ljusnedal,100
2775,319010.0,Storsjö,,232605,Hedebygden,99.9899999999999
2776,320001.0,Attmar,,228109,Attmar,100
2777,320002.0,Njurunda,,228110,Njurunda,100
2778,320003.0,Tuna,,228108,Tuna,100
2779,320004.0,Sundsvalls Gustav Adolf,,228101,Sundsvall,100
2780,320005.0,Skönsmon,,228101,Sundsvall,100
2781,320006.0,Haverö,,226002,Borgsjö-Haverö,100
2782,320007.0,Torp,,226004,Torp,100
2783,320008.0,Stöde,,228107,Stöde,100
2784,320009.0,Selånger,,228106,Selånger,100
2785,320010.0,Skön,,228103,Skön,100
2786,320011.0,Alnö,,228104,Alnö,100
2787,320012.0,Tynderö,,226204,Tynderö,99.9899999999999
2788,320013.0,Borgsjö,,226002,Borgsjö-Haverö,100
2789,320014.0,Sättna,,228105,Sättna,100
2790,320015.0,Timrå,,226201,Timrå,99.9899999999999
2791,320016.0,Hässjö,,226203,Hässjö,100
2792,320017.0,Indal,,228111,Indal,100
2793,320018.0,Holm,,228112,Holm,100
2794,320019.0,Ljustorp,,226202,Ljustorp,100
2795,320020.0,Liden,,228113,Liden,100
2796,321001.0,Häggdånger,,228003,Häggdånger,99.9899999999999
2797,321002.0,Härnösands domkyrkodistrikt,,228001,Härnösands domkyrkoförsamling,100
2798,321003.0,Stigsjö,,228004,Stigsjö,99.9899999999999
2799,321004.0,Säbrå,,228006,Säbrå,99.87
2800,321005.0,Hemsö,,228007,Hemsö,100
2801,321006.0,Viksjö,,228005,Viksjö,100
2802,321007.0,Högsjö,,228006,Säbrå,1.5
2803,321007.0,Högsjö,,228002,Högsjö,98.5
2804,321008.0,Gudmundrå,,228201,Gudmundrå,99.9
2805,321009.0,Nora,,228202,Nora-Skog,100
